file_path,report_file_path,file_size_bytes,is_valid,parse_error,mono_error,z_error,continuous_error,too_large_error,num_orig_segments,num_segments,num_z_layers,largest_layer_num_all_seg,largest_layer_all_seg_z,largest_layer_num_print_seg,largest_layer_print_seg_z,largest_layer_print_dist,larget_layer_print_dist_z
/mnt/r/249933.gcode,GenericReport0.repOut,1054065,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,32098,32098,99,366,5.95,354,5.95,452.667,19.55
/mnt/r/250067.gcode,GenericReport0.repOut,142307,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,4126,4144,9,490,1.55,458,1.55,1104.92,1.55
/mnt/r/250105.gcode,GenericReport0.repOut,32077338,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,919626,923293,710,2328,63.35,2202,63.35,6724.95,1.35
/mnt/r/25290.gcode,GenericReport0.repOut,809164,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,24189,24506,14,2140,2.15,1975,2.15,4537.26,1.55
/mnt/r/253158.gcode,GenericReport0.repOut,612788,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,16271,17558,55,3460,0.75,2757,0.75,8602.08,0.75
/mnt/r/25321.gcode,GenericReport0.repOut,2411682,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,70018,71508,199,567,16.95,535,16.95,2474.57,0.35
/mnt/r/253841.gcode,GenericReport0.repOut,1951174,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,59805,59805,124,932,3.35,913,3.35,1261.55,2.95
/mnt/r/254231.gcode,GenericReport0.repOut,15212360,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,446459,447199,249,2648,3.95,2573,3.95,9777.89,0.75
/mnt/r/25587.gcode,GenericReport0.repOut,259102,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,6689,7084,76,133,0.35,122,0.35,774.832,0.35
/mnt/r/256082.gcode,GenericReport0.repOut,273960,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,8085,8097,93,185,13.35,172,13.35,708.698,13.35
/mnt/r/256086.gcode,GenericReport0.repOut,8422915,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,239099,240837,443,942,56.35,878,56.35,3465.95,0.35
/mnt/r/256717.gcode,GenericReport0.repOut,1324871,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,38193,38279,97,678,3.55,627,3.55,1527.23,0.35
/mnt/r/256832.gcode,GenericReport0.repOut,436260,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,12945,13145,32,473,6.15,463,6.15,1243.56,6.15
/mnt/r/256977.gcode,GenericReport0.repOut,15686,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,315,315,10,106,0.75,102,0.75,53.176,0.35
/mnt/r/2570.gcode,GenericReport0.repOut,636824,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,17844,23226,149,1070,1.95,1041,1.95,8438.55,2.55
/mnt/r/257178.gcode,GenericReport0.repOut,667135,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,19468,19618,31,756,3.35,706,3.35,2306.63,2.75
/mnt/r/257262.gcode,GenericReport0.repOut,759700,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,20874,21969,50,889,1.15,852,1.15,3160.6,5.95
/mnt/r/257387.gcode,GenericReport0.repOut,8836612,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,254691,256551,209,3005,1.15,2935,1.15,14868.7,3.15
/mnt/r/258836.gcode,GenericReport0.repOut,590354,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,16757,18134,53,2959,0.95,2826,0.95,10499.9,0.95
/mnt/r/259379.gcode,GenericReport0.repOut,3316426,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,91027,94142,209,1165,5.95,1082,5.95,5574.94,0.35
/mnt/r/259756.gcode,GenericReport0.repOut,537238,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,15392,15747,29,806,5.15,745,5.15,1929.88,1.75
/mnt/r/259800.gcode,GenericReport0.repOut,3882991,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,111766,123570,48,9148,2.35,8856,2.35,65683.9,2.55
/mnt/r/260204.gcode,GenericReport0.repOut,304977,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,9472,9472,29,432,0.35,427,0.35,304.588,0.35
/mnt/r/260314.gcode,GenericReport0.repOut,1149965,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,30978,31209,39,1351,5.75,1251,5.75,3251.11,5.75
/mnt/r/260520.gcode,GenericReport0.repOut,1636658,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,48319,48319,179,404,29.35,385,21.75,674.837,29.35
/mnt/r/260859.gcode,GenericReport0.repOut,724714,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,19281,20616,55,4554,0.75,3868,0.75,5290.61,0.75
/mnt/r/261004.gcode,GenericReport0.repOut,2717898,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,81964,81964,308,513,39.35,497,39.35,963.549,36.35
/mnt/r/261336.gcode,GenericReport0.repOut,211386,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,6075,6104,24,369,2.55,357,2.55,828.191,2.55
/mnt/r/261357.gcode,GenericReport0.repOut,497227,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,13331,13843,39,854,5.75,822,5.75,2348.13,5.75
/mnt/r/261401.gcode,GenericReport0.repOut,491585,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,14666,14984,89,723,0.95,695,0.95,4251.01,1.55
/mnt/r/261460.gcode,GenericReport0.repOut,2454503,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,69850,70491,213,1370,4.55,1311,4.55,4598.22,0.35
/mnt/r/261678.gcode,GenericReport0.repOut,2239758,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,67657,68197,77,1797,2.95,1739,2.95,6433.52,0.35
/mnt/r/261742.gcode,GenericReport0.repOut,6389203,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,173000,187302,484,1034,42.75,902,42.75,3963.65,41.95
/mnt/r/26214.gcode,GenericReport0.repOut,1428568,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,43257,43258,160,793,4.35,785,4.35,968.414,3.95
/mnt/r/262308.gcode,GenericReport0.repOut,781744,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,22153,23400,46,6537,0.75,5757,0.75,7853.26,0.75
/mnt/r/262427.gcode,GenericReport0.repOut,1361853,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,39604,40648,39,1897,1.55,1804,1.55,8413.8,0.35
/mnt/r/2625.gcode,GenericReport0.repOut,5461,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,41,41,1,38,0.35,38,0.35,45.934,0.35
/mnt/r/262541.gcode,GenericReport0.repOut,8703,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,141,141,7,49,0.35,49,0.35,43.166,0.35
/mnt/r/262599.gcode,GenericReport0.repOut,435131,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,12307,12443,29,641,1.15,611,1.15,2584.33,2.15
/mnt/r/262692.gcode,GenericReport0.repOut,7029481,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,212133,213137,174,2673,4.15,2620,4.15,10785.6,6.55
/mnt/r/263561.gcode,GenericReport0.repOut,458434,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,12788,14762,53,2042,0.95,1958,0.95,11231.5,0.95
/mnt/r/26366.gcode,GenericReport0.repOut,833248,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,23858,23858,63,666,8.75,597,8.75,160.955,8.35
/mnt/r/264130.gcode,GenericReport0.repOut,36892350,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
/mnt/r/264173.gcode,GenericReport0.repOut,681986,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,20512,20512,14,1632,0.35,1499,0.35,3101.3,0.35
/mnt/r/264226.gcode,GenericReport0.repOut,2020092,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,60927,60927,137,716,7.55,693,7.55,670.71,10.15
/mnt/r/264372.gcode,GenericReport0.repOut,4428157,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,134943,134945,279,856,24.35,838,24.35,679.51,23.75
/mnt/r/264755.gcode,GenericReport0.repOut,1013741,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,29822,30646,13,3474,1.35,3321,1.35,6634.93,0.35
/mnt/r/26512.gcode,GenericReport0.repOut,3568290,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,108050,108498,258,1013,18.55,987,18.55,2234.03,12.95
/mnt/r/265471.gcode,GenericReport0.repOut,451141,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,14025,14027,29,1160,0.35,1128,0.35,881.961,0.35
/mnt/r/265505.gcode,GenericReport0.repOut,25648,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,605,605,7,139,0.35,124,0.35,223.608,0.35
/mnt/r/265506.gcode,GenericReport0.repOut,678418,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,17475,18779,55,3503,0.75,2599,0.75,9609.8,0.35
/mnt/r/26557.gcode,GenericReport0.repOut,11284335,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,338191,338622,368,1930,1.15,1904,1.15,5852.27,0.35
/mnt/r/267087.gcode,GenericReport0.repOut,12112,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,130,130,22,26,0.35,25,0.35,93.75,0.35
/mnt/r/267151.gcode,GenericReport0.repOut,150013,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,4558,4558,23,282,0.35,275,0.35,286.125,0.35
/mnt/r/26716.gcode,GenericReport0.repOut,7965799,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,227505,227529,437,724,87.15,694,87.15,2938.03,87.15
/mnt/r/26811.gcode,GenericReport0.repOut,3721144,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,105776,109868,322,668,51.15,631,51.15,3182.9,51.15
/mnt/r/269010.gcode,GenericReport0.repOut,4612002,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,140264,140264,311,570,8.55,548,8.55,700.489,10.15
/mnt/r/269579.gcode,GenericReport0.repOut,2129388,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,61053,63270,13,9968,1.55,9441,1.55,16219.9,0.35
/mnt/r/270080.gcode,GenericReport0.repOut,743333,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,22187,22187,24,1178,4.95,1128,4.95,445.331,0.35
/mnt/r/27021.gcode,GenericReport0.repOut,121616,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,3486,3706,74,309,1.15,291,1.15,2124.22,1.55
/mnt/r/270282.gcode,GenericReport0.repOut,1236707,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,34392,34392,49,829,3.55,700,3.55,704.848,2.95
/mnt/r/270388.gcode,GenericReport0.repOut,5661231,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,160740,169770,238,3115,45.55,3008,45.55,17917.2,44.95
/mnt/r/271011.gcode,GenericReport0.repOut,2283351,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,63656,70233,89,1259,1.15,1219,1.15,7718.78,0.35
/mnt/r/271591.gcode,GenericReport0.repOut,2613582,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,80414,80414,150,950,23.55,935,23.55,752.555,0.35
/mnt/r/272106.gcode,GenericReport0.repOut,1958715,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,49512,49848,649,463,1.35,445,1.35,3473.79,1.55
/mnt/r/272424.gcode,GenericReport0.repOut,2414291,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,68484,72604,164,1639,32.55,1582,32.55,12527.6,23.15
/mnt/r/272803.gcode,GenericReport0.repOut,1351269,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,41851,41851,74,640,0.35,639,0.35,1001.87,1.75
/mnt/r/273199.gcode,GenericReport0.repOut,641072,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,17638,17710,69,432,0.95,413,0.95,1602.37,1.55
/mnt/r/27328.gcode,GenericReport0.repOut,12993052,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,384570,386182,233,2225,11.35,2186,1.35,11285.3,4.15
/mnt/r/274124.gcode,GenericReport0.repOut,13367266,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,400944,401607,299,1606,45.55,1575,45.55,6958.22,59.55
/mnt/r/274933.gcode,GenericReport0.repOut,1200061,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,34891,35219,126,1633,0.95,1573,0.95,4188.38,3.35
/mnt/r/27555.gcode,GenericReport0.repOut,886461,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,24309,24358,135,302,4.95,243,4.95,1550.22,8.55
/mnt/r/276092.gcode,GenericReport0.repOut,311324,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,8080,8725,109,300,0.95,284,0.95,2243.66,1.55
/mnt/r/276096.gcode,GenericReport0.repOut,521407,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,14386,15609,50,761,5.95,733,5.95,2949.5,5.95
/mnt/r/276189.gcode,GenericReport0.repOut,4882,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,24,24,1,24,0.35,24,0.35,44.394,0.35
/mnt/r/276311.gcode,GenericReport0.repOut,441627,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,12555,12577,49,421,6.75,398,6.95,1694.87,6.75
/mnt/r/276317.gcode,GenericReport0.repOut,2795650,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,82931,82931,49,1837,7.55,1754,7.55,1094.23,1.95
/mnt/r/276862.gcode,GenericReport0.repOut,5939,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,51,51,3,34,0.35,34,0.35,51.554,0.35
/mnt/r/276866.gcode,GenericReport0.repOut,1928483,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,53345,53345,316,494,5.95,460,5.95,688.043,0.35
/mnt/r/27725.gcode,GenericReport0.repOut,1140044,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,32817,34344,48,2200,2.15,2119,2.15,10316.1,2.55
/mnt/r/277883.gcode,GenericReport0.repOut,7945425,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,211596,211625,484,855,59.95,776,59.95,2786.63,59.95
/mnt/r/27884.gcode,GenericReport0.repOut,5605853,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,162206,168994,292,1152,29.55,1103,29.55,5580.51,26.35
/mnt/r/279473.gcode,GenericReport0.repOut,1115193,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,34057,34057,98,559,4.55,540,4.15,424.61,6.35
/mnt/r/279763.gcode,GenericReport0.repOut,783158,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,23911,23911,104,444,5.95,430,5.95,344.799,3.15
/mnt/r/279885.gcode,GenericReport0.repOut,719476,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,19805,21465,58,2432,0.35,2038,0.35,7615.05,0.35
/mnt/r/280019.gcode,GenericReport0.repOut,337186,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10497,10497,102,149,0.35,145,0.35,73.182,0.35
/mnt/r/280047.gcode,GenericReport0.repOut,2191805,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,65568,67406,49,1823,2.15,1792,2.15,13375.2,5.55
/mnt/r/280195.gcode,GenericReport0.repOut,722210,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,21145,21145,194,284,0.35,275,0.35,719.659,0.35
/mnt/r/280371.gcode,GenericReport0.repOut,8883479,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,271752,271752,299,1121,39.15,1098,43.15,698.7,53.95
/mnt/r/280888.gcode,GenericReport0.repOut,316774,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,8651,8651,24,370,4.55,339,4.55,489.252,4.55
/mnt/r/28105.gcode,GenericReport0.repOut,516346,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,15330,15330,89,202,8.75,186,8.75,302.191,9.35
/mnt/r/281075.gcode,GenericReport0.repOut,19009100,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,566003,566009,541,1880,31.35,1847,31.35,2564.71,43.15
/mnt/r/28310.gcode,GenericReport0.repOut,1461327,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,43284,43788,69,883,3.55,845,3.55,2302.02,0.35
/mnt/r/28315.gcode,GenericReport0.repOut,2211512,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,67622,67629,47,1721,0.35,1665,0.35,3407.66,0.35
/mnt/r/28339.gcode,GenericReport0.repOut,827881,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,23849,25757,144,728,1.55,702,1.55,4263.03,1.75
/mnt/r/283425.gcode,GenericReport0.repOut,1462051,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,43238,44413,199,397,9.55,377,9.55,2103.95,0.35
/mnt/r/283798.gcode,GenericReport0.repOut,10675996,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,298566,300583,800,649,46.55,605,46.55,3679.44,0.75
/mnt/r/28500.gcode,GenericReport0.repOut,164982,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,4520,4520,109,116,0.35,111,0.35,827.201,0.35
/mnt/r/285025.gcode,GenericReport0.repOut,315498,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,9165,9167,24,537,0.35,501,0.35,1456.76,0.35
/mnt/r/285056.gcode,GenericReport0.repOut,3076560,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,88768,90978,159,847,9.75,803,9.75,3702.68,0.35
/mnt/r/285528.gcode,GenericReport0.repOut,5319512,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,157989,158097,484,382,76.55,361,76.55,1774.24,76.55
/mnt/r/286619.gcode,GenericReport0.repOut,10083038,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,303235,303235,599,1046,0.35,1018,0.35,1917.24,0.35
/mnt/r/288751.gcode,GenericReport0.repOut,4613419,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,139685,139685,399,730,13.55,708,13.55,702.332,12.95
/mnt/r/288958.gcode,GenericReport0.repOut,799379,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,22225,23448,50,907,0.55,863,0.55,3268.4,1.35
/mnt/r/289114.gcode,GenericReport0.repOut,3027224,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,84765,85616,230,1173,4.75,1086,4.75,2414.92,4.75
/mnt/r/289985.gcode,GenericReport0.repOut,73753,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2130,2203,32,261,0.35,252,0.35,1294.31,0.95
/mnt/r/290013.gcode,GenericReport0.repOut,1368058,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,39873,39941,117,551,12.15,523,12.15,2054.58,1.55
/mnt/r/290410.gcode,GenericReport0.repOut,452005,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,13289,14127,34,513,0.95,491,0.95,3960.83,4.55
/mnt/r/290811.gcode,GenericReport0.repOut,1001011,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,27798,27798,157,469,0.55,439,0.55,636.906,0.35
/mnt/r/290995.gcode,GenericReport0.repOut,43986,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1119,1119,2,853,0.55,689,0.55,578.597,0.55
/mnt/r/291115.gcode,GenericReport0.repOut,732107,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,21312,21559,59,947,1.55,922,1.55,2910.01,1.55
/mnt/r/291368.gcode,GenericReport0.repOut,416070,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,11747,12220,29,533,1.15,511,1.15,3888.83,2.55
/mnt/r/291436.gcode,GenericReport0.repOut,263499,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7148,7148,137,91,0.35,82,0.35,235.423,0.35
/mnt/r/291526.gcode,GenericReport0.repOut,1329436,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,35574,40919,16,3259,0.95,3118,0.95,50936.5,0.35
/mnt/r/29185.gcode,GenericReport0.repOut,1650316,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,49943,49949,148,547,1.75,485,1.75,691.439,0.35
/mnt/r/292363.gcode,GenericReport0.repOut,12243100,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,346086,346890,676,997,86.95,943,38.95,6294.91,5.15
/mnt/r/293882.gcode,GenericReport0.repOut,1562191,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,42178,42178,59,870,5.15,720,5.15,971.308,2.95
/mnt/r/294016.gcode,GenericReport0.repOut,767148,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,19737,21019,55,4756,0.75,3714,0.75,8727.5,0.75
/mnt/r/294034.gcode,GenericReport0.repOut,1103212,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,29169,30761,58,4384,0.55,3541,0.55,10156.6,0.95
/mnt/r/294306.gcode,GenericReport0.repOut,539736,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,14868,16177,55,2964,0.35,2708,0.35,6188.84,0.75
/mnt/r/294509.gcode,GenericReport0.repOut,784044,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,23580,23580,127,444,22.55,433,22.55,915.356,21.75
/mnt/r/294736.gcode,GenericReport0.repOut,328928,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,9436,11273,48,1538,0.95,1497,0.95,10386.0,0.55
/mnt/r/295013.gcode,GenericReport0.repOut,22138016,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,664809,665001,560,1756,63.35,1731,63.35,3713.57,0.35
/mnt/r/298521.gcode,GenericReport0.repOut,320814,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,9871,10310,39,294,2.15,285,2.15,766.345,0.35
/mnt/r/298545.gcode,GenericReport0.repOut,2609554,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,74743,75451,339,457,43.75,432,43.75,989.024,35.95
/mnt/r/298977.gcode,GenericReport0.repOut,366366,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10610,12302,48,1848,0.95,1809,0.95,11685.1,0.55
/mnt/r/298986.gcode,GenericReport0.repOut,154989,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,4144,4841,4,2788,0.95,2495,0.95,7777.32,0.35
/mnt/r/29907.gcode,GenericReport0.repOut,3093408,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,91855,91916,146,1401,24.55,1324,24.55,3829.38,23.75
/mnt/r/299749.gcode,GenericReport0.repOut,121848,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,3185,3185,9,354,0.55,316,0.35,758.598,0.35
/mnt/r/299758.gcode,GenericReport0.repOut,441967,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,11986,12641,39,840,5.75,812,5.75,2320.95,5.75
/mnt/r/299834.gcode,GenericReport0.repOut,795752,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,23263,23413,31,1019,5.95,960,5.95,2306.63,2.75
/mnt/r/300087.gcode,GenericReport0.repOut,145023,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,3960,3960,9,445,0.75,398,0.75,646.457,0.35
/mnt/r/30012.gcode,GenericReport0.repOut,492258470,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
/mnt/r/300129.gcode,GenericReport0.repOut,296302,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,9183,9183,29,432,0.35,427,0.35,294.412,0.35
/mnt/r/30023.gcode,GenericReport0.repOut,5086,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,28,28,1,24,0.35,24,0.35,51.614,0.35
/mnt/r/300295.gcode,GenericReport0.repOut,3243244,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,96851,99773,81,1738,1.55,1699,1.55,8078.22,0.35
/mnt/r/300885.gcode,GenericReport0.repOut,1451717,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,39593,39673,249,274,24.35,242,24.35,798.17,22.55
/mnt/r/301013.gcode,GenericReport0.repOut,378289,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10824,10961,49,307,1.95,287,1.95,460.548,4.55
/mnt/r/301090.gcode,GenericReport0.repOut,563225,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,14619,15754,53,2278,0.95,1765,0.95,8127.67,0.95
/mnt/r/30121.gcode,GenericReport0.repOut,511911,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,15409,16569,54,513,0.95,491,0.95,3896.65,6.55
/mnt/r/301327.gcode,GenericReport0.repOut,2219709,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,59608,60681,14,5175,2.55,4680,2.55,11027.8,2.55
/mnt/r/301579.gcode,GenericReport0.repOut,1545692,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,46978,46978,80,912,9.15,892,9.15,1243.81,6.15
/mnt/r/301643.gcode,GenericReport0.repOut,217420,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,6162,8557,57,648,0.35,641,0.35,6989.03,0.35
/mnt/r/301781.gcode,GenericReport0.repOut,627131,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,17058,18717,99,240,5.15,233,5.15,1115.39,19.95
/mnt/r/302382.gcode,GenericReport0.repOut,466314,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,12264,12776,39,857,5.75,817,5.75,2366.67,5.75
/mnt/r/302411.gcode,GenericReport0.repOut,544454,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,15387,17147,48,3160,0.95,3012,0.95,11488.5,0.55
/mnt/r/302442.gcode,GenericReport0.repOut,921445,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,24659,24887,39,1121,5.75,1052,5.75,2784.34,5.75
/mnt/r/302617.gcode,GenericReport0.repOut,2436724,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,69527,72736,13,9455,1.35,8970,1.35,23739.2,0.35
/mnt/r/303449.gcode,GenericReport0.repOut,6982339,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,212223,212385,238,2117,2.95,2072,2.95,3130.16,1.95
/mnt/r/304014.gcode,GenericReport0.repOut,710143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,18756,18984,39,970,5.75,926,5.75,2501.54,5.75
/mnt/r/304031.gcode,GenericReport0.repOut,7278734,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,198867,199110,513,1251,71.15,1097,71.15,3592.57,0.35
/mnt/r/305297.gcode,GenericReport0.repOut,197355,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,5883,5883,24,298,2.15,286,2.15,722.52,2.55
/mnt/r/305332.gcode,GenericReport0.repOut,592069,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,17133,17230,24,729,2.55,689,2.55,1141.13,0.35
/mnt/r/30563.gcode,GenericReport0.repOut,1193596,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,35672,36279,34,1468,2.55,1400,2.55,3856.39,6.55
/mnt/r/30592.gcode,GenericReport0.repOut,9943839,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,290243,302981,179,2577,1.15,2525,1.15,19154.0,4.75
/mnt/r/308312.gcode,GenericReport0.repOut,289433,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,8341,8399,24,429,2.55,413,2.55,1003.97,2.55
/mnt/r/308344.gcode,GenericReport0.repOut,151050,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,4647,4647,49,176,5.15,169,5.15,305.182,5.15
/mnt/r/308348.gcode,GenericReport0.repOut,736002,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,20113,21339,46,5157,0.35,4520,0.35,8167.41,0.75
